activation_id,execution_id,run_id,node_id,attempt,axis,assignment_state,arm_id,admitted_at,closed_at,close_kind
activation:259c0890-b9ff-4496-8d22-c1169951fab7:7b4f9a8c-4aad-4725-928e-ef430c132f69:qa:1,259c0890-b9ff-4496-8d22-c1169951fab7,7b4f9a8c-4aad-4725-928e-ef430c132f69,qa,1,qa,unassigned,,2026-09-24T16:06:48.839Z,2026-09-24T16:14:06.852Z,done
activation:9cf1770e-34dd-405c-aa22-a652711e40fe:3b06c51e-cf86-4dce-9f19-d412d3ad6068:implement:1,9cf1770e-34dd-405c-aa22-a652711e40fe,3b06c51e-cf86-4dce-9f19-d412d3ad6068,implement,1,implement,unassigned,,2026-09-24T16:09:03.753Z,2026-09-24T16:15:14.139Z,done
activation:53fef134-d18e-4477-8c64-8aff7ae4f88f:3b06c51e-cf86-4dce-9f19-d412d3ad6068:qa:1,53fef134-d18e-4477-8c64-8aff7ae4f88f,3b06c51e-cf86-4dce-9f19-d412d3ad6068,qa,1,qa,unassigned,,2026-09-24T16:15:15.059Z,2026-09-24T17:52:09.210Z,done
activation:rework:8dae5b319e5c446ac48b4fcf27301cdc2d151caa2840bb71b6ab896a4df6461c,9565cabe-062b-43a9-bff4-0ca42b9e7eb6,be388028-7bcd-428d-a4bc-768ee5cbb9f9,implement,3,implement,unassigned,,2026-09-24T16:31:13.213Z,,
activation:0b64f42a-7cb1-48b2-8e92-e53b935b951d:7b4f9a8c-4aad-4725-928e-ef430c132f69:implement:2,0b64f42a-7cb1-48b2-8e92-e53b935b951d,7b4f9a8c-4aad-4725-928e-ef430c132f69,implement,2,implement,unassigned,,2026-09-24T16:31:13.372Z,2026-09-24T17:09:50.208Z,done
activation:88fe6721-6e51-4704-ba38-ed1bcef76ca9:5bbad7fb-5eeb-4d95-acb3-935be82deb53:implement:1,88fe6721-6e51-4704-ba38-ed1bcef76ca9,5bbad7fb-5eeb-4d95-acb3-935be82deb53,implement,1,implement,unassigned,,2026-09-24T16:34:11.520Z,2026-09-24T16:37:25.203Z,done
activation:71f30da8-0e54-4891-8f49-3094504bfbd2:5bbad7fb-5eeb-4d95-acb3-935be82deb53:qa:1,71f30da8-0e54-4891-8f49-3094504bfbd2,5bbad7fb-5eeb-4d95-acb3-935be82deb53,qa,1,qa,unassigned,,2026-09-24T16:37:25.532Z,2026-09-24T16:41:41.450Z,done
activation:rework:a3a4801103ddf30fac1c8db124869f046eb8c896542d053153247c685acb2644,b15a5b84-2c76-43bb-a436-21fc4d0a9f24,37b0cd13-9ff2-445f-ab31-0d5dfc742b13,implement,2,implement,unassigned,,2026-09-24T16:39:55.698Z,2026-09-24T17:45:31.374Z,done
activation:rework:4e25a54d2f4354e2ed8d6b4ae2494ba39b70fefb61030ab239fc1310fa36d972,7c91f9fb-9720-45e5-b046-0b1162606cf7,fac0dd47-6397-4d7b-beb6-ad242492dc79,implement,2,implement,unassigned,,2026-09-24T16:47:42.173Z,,
activation:00b1a84a-2e53-4523-a2c0-9d4f4f918070:cccc3d08-f798-499c-90e6-7d87220d39b6:implement:1,00b1a84a-2e53-4523-a2c0-9d4f4f918070,cccc3d08-f798-499c-90e6-7d87220d39b6,implement,1,implement,unassigned,,2026-09-24T16:55:26.887Z,,
activation:rework:4de32dbc9d26a1bbe235cc2654f23c4c6aef916dca000516f7fae4ea035dd0b1,259c0890-b9ff-4496-8d22-c1169951fab7,7b4f9a8c-4aad-4725-928e-ef430c132f69,qa,2,qa,unassigned,,2026-09-24T17:09:50.270Z,2026-09-24T17:19:21.504Z,done
activation:rework:1b1407998448dbcdf7275a6c2eb75e77c0811f374f2c96a61112e30096bf5768,0b64f42a-7cb1-48b2-8e92-e53b935b951d,7b4f9a8c-4aad-4725-928e-ef430c132f69,implement,3,implement,unassigned,,2026-09-24T17:19:22.427Z,,
activation:69688dac-f5b1-4102-bc66-318cf27ba4eb:39755784-e421-4c1a-8195-9a16f54dc0d1:implement:1,69688dac-f5b1-4102-bc66-318cf27ba4eb,39755784-e421-4c1a-8195-9a16f54dc0d1,implement,1,implement,unassigned,,2026-09-24T17:26:16.639Z,2026-09-24T17:29:16.668Z,done
activation:ed46aa1b-bce9-4f38-a160-b12c119d1f5e:39755784-e421-4c1a-8195-9a16f54dc0d1:qa:1,ed46aa1b-bce9-4f38-a160-b12c119d1f5e,39755784-e421-4c1a-8195-9a16f54dc0d1,qa,1,qa,unassigned,,2026-09-24T17:29:17.696Z,2026-09-24T18:06:16.124Z,done
activation:a9df2a66-b0d9-4047-8c62-22c167721888:f13e644b-b171-47db-97f6-b8173a379731:implement:1,a9df2a66-b0d9-4047-8c62-22c167721888,f13e644b-b171-47db-97f6-b8173a379731,implement,1,implement,unassigned,,2026-09-24T17:30:43.705Z,2026-09-24T17:33:50.245Z,done
activation:f3574edc-c43f-4f48-8b6c-7ea29e3a3ad2:438b1a33-dd9e-48bf-89cf-78db09b798f0:implement:1,f3574edc-c43f-4f48-8b6c-7ea29e3a3ad2,438b1a33-dd9e-48bf-89cf-78db09b798f0,implement,1,implement,unassigned,,2026-09-24T17:32:19.681Z,2026-09-24T17:33:12.820Z,done
activation:dc3111e5-6673-4a2c-86b9-0c89e5a2c841:438b1a33-dd9e-48bf-89cf-78db09b798f0:qa:1,dc3111e5-6673-4a2c-86b9-0c89e5a2c841,438b1a33-dd9e-48bf-89cf-78db09b798f0,qa,1,qa,unassigned,,2026-09-24T17:33:13.461Z,2026-09-24T18:11:32.380Z,done
activation:fb1b9fdc-9c93-4686-a039-227abf36b52a:f13e644b-b171-47db-97f6-b8173a379731:qa:1,fb1b9fdc-9c93-4686-a039-227abf36b52a,f13e644b-b171-47db-97f6-b8173a379731,qa,1,qa,unassigned,,2026-09-24T17:33:50.560Z,2026-09-24T17:53:24.850Z,done
activation:771d3bfa-cc7a-4292-bb0e-63d1fdc831d5:5bbad7fb-5eeb-4d95-acb3-935be82deb53:implement:2,771d3bfa-cc7a-4292-bb0e-63d1fdc831d5,5bbad7fb-5eeb-4d95-acb3-935be82deb53,implement,2,implement,unassigned,,2026-09-24T17:36:26.317Z,2026-09-24T18:51:14.329Z,done
activation:rework:58f889ea0736e91aea80bd0f15213c7468c0bade4ad4b2dad2cd56fe60de8512,46b84a84-a1cb-474c-9c11-e51892b8618b,37b0cd13-9ff2-445f-ab31-0d5dfc742b13,qa,2,qa,unassigned,,2026-09-24T17:45:31.744Z,2026-09-24T18:46:17.565Z,done
activation:rework:2c615efe23ea88867856e5f884dfe004d141a80d7101763e0593f402768d024b,a9df2a66-b0d9-4047-8c62-22c167721888,f13e644b-b171-47db-97f6-b8173a379731,implement,2,implement,unassigned,,2026-09-24T17:53:25.700Z,,
activation:rework:59b5902454f0ed50c81f1227e11aa11e144f6fddd4eade2466e790b1c628ce46,f3574edc-c43f-4f48-8b6c-7ea29e3a3ad2,438b1a33-dd9e-48bf-89cf-78db09b798f0,implement,2,implement,unassigned,,2026-09-24T18:11:33.353Z,,
activation:2e9caed0-a388-414d-8d22-3827a02b4cfe:6f37ac94-833b-488f-b74b-8d023c061f31:implement:1,2e9caed0-a388-414d-8d22-3827a02b4cfe,6f37ac94-833b-488f-b74b-8d023c061f31,implement,1,implement,unassigned,,2026-09-24T18:37:44.611Z,2026-09-24T18:41:25.331Z,done
activation:40235e26-7a25-4c19-9788-df11a59183b0:6f37ac94-833b-488f-b74b-8d023c061f31:qa:1,40235e26-7a25-4c19-9788-df11a59183b0,6f37ac94-833b-488f-b74b-8d023c061f31,qa,1,qa,unassigned,,2026-09-24T18:41:25.846Z,2026-09-25T01:38:17.400Z,replaced
activation:rework:595bd193aeb2f65e5db1b990c5df7bb7d69c8e0bfe7af3fc92a355dac6beafeb,71f30da8-0e54-4891-8f49-3094504bfbd2,5bbad7fb-5eeb-4d95-acb3-935be82deb53,qa,2,qa,unassigned,,2026-09-24T18:51:14.547Z,2026-09-24T21:57:16.299Z,done
activation:18289cf2-0a22-4c55-af1a-f0cea112a9b8:3b06c51e-cf86-4dce-9f19-d412d3ad6068:implement:2,18289cf2-0a22-4c55-af1a-f0cea112a9b8,3b06c51e-cf86-4dce-9f19-d412d3ad6068,implement,2,implement,unassigned,,2026-09-24T18:55:16.076Z,2026-09-24T19:03:30.688Z,replaced
activation:53af42ab-b1c2-4770-8d02-1374a36446c0:9054a9ec-9b70-40ef-a30b-818a9ccf68af:implement:1,53af42ab-b1c2-4770-8d02-1374a36446c0,9054a9ec-9b70-40ef-a30b-818a9ccf68af,implement,1,implement,unassigned,,2026-09-24T18:58:50.216Z,2026-09-24T19:03:06.246Z,done
activation:a46bfcb3-7e0c-465e-a473-ec50909149a5:9054a9ec-9b70-40ef-a30b-818a9ccf68af:qa:1,a46bfcb3-7e0c-465e-a473-ec50909149a5,9054a9ec-9b70-40ef-a30b-818a9ccf68af,qa,1,qa,unassigned,,2026-09-24T19:25:51.101Z,2026-09-24T20:16:24.940Z,done
activation:0c7fb517-3464-4f6a-b48c-669385e70d1b:3b06c51e-cf86-4dce-9f19-d412d3ad6068:implement:2,0c7fb517-3464-4f6a-b48c-669385e70d1b,3b06c51e-cf86-4dce-9f19-d412d3ad6068,implement,2,implement,unassigned,,2026-09-24T19:25:59.963Z,2026-09-24T19:49:52.806Z,done
activation:rework:59cbbf29cc093f5fd229d63bee998f6975724c029a97341434056d35233c0d14,b15a5b84-2c76-43bb-a436-21fc4d0a9f24,37b0cd13-9ff2-445f-ab31-0d5dfc742b13,implement,3,implement,unassigned,,2026-09-24T19:27:32.763Z,,
activation:6615017e-0ac1-4b05-a11a-4919f764fe0f:a7ea7fa2-610e-4940-b02c-511554f7d895:implement:1,6615017e-0ac1-4b05-a11a-4919f764fe0f,a7ea7fa2-610e-4940-b02c-511554f7d895,implement,1,implement,unassigned,,2026-09-24T19:28:18.144Z,2026-09-24T20:42:14.992Z,done
activation:a29f0f6e-99e7-4754-a559-3f58c25c84ed:2d648474-3fad-45aa-a992-f3ae8c808c47:implement:1,a29f0f6e-99e7-4754-a559-3f58c25c84ed,2d648474-3fad-45aa-a992-f3ae8c808c47,implement,1,implement,unassigned,,2026-09-24T19:39:08.876Z,2026-09-24T19:56:39.933Z,done
activation:rework:247cad864a91c90898b465ce8ef144b37be5c56da1e23a47c65f02c96a36a5ed,53fef134-d18e-4477-8c64-8aff7ae4f88f,3b06c51e-cf86-4dce-9f19-d412d3ad6068,qa,2,qa,unassigned,,2026-09-24T19:49:53.648Z,2026-09-24T19:58:20.749Z,done
activation:c06a2bac-9d37-418c-9466-c3366838eeba:2d648474-3fad-45aa-a992-f3ae8c808c47:qa:1,c06a2bac-9d37-418c-9466-c3366838eeba,2d648474-3fad-45aa-a992-f3ae8c808c47,qa,1,qa,unassigned,,2026-09-24T19:56:40.425Z,2026-09-24T20:19:22.734Z,done
activation:rework:afc6005b54de94dcddd14d3dedea2eda7e74e34661bf9058901d661518bf2894,0c7fb517-3464-4f6a-b48c-669385e70d1b,3b06c51e-cf86-4dce-9f19-d412d3ad6068,implement,3,implement,unassigned,,2026-09-24T20:24:34.054Z,2026-09-24T20:38:13.893Z,done
activation:rework:e70dd926fb1ba9d9a1acbf60d6268fb0d3ebfbb0124c67301e7cffa91d8fd3bf,53fef134-d18e-4477-8c64-8aff7ae4f88f,3b06c51e-cf86-4dce-9f19-d412d3ad6068,qa,3,qa,unassigned,,2026-09-24T20:38:14.220Z,2026-09-24T20:49:41.335Z,done
activation:70277118-7815-4dbe-bd94-f105da07a6c3:a7ea7fa2-610e-4940-b02c-511554f7d895:qa:1,70277118-7815-4dbe-bd94-f105da07a6c3,a7ea7fa2-610e-4940-b02c-511554f7d895,qa,1,qa,unassigned,,2026-09-24T20:42:15.379Z,2026-09-24T23:18:34.447Z,done
activation:rework:a7c6f47ad46b3d5f8848c06ba1c2e3342d4c0648a3581da06bb58c2fae10d0f9,0c7fb517-3464-4f6a-b48c-669385e70d1b,3b06c51e-cf86-4dce-9f19-d412d3ad6068,implement,4,implement,unassigned,,2026-09-24T21:42:27.548Z,,
activation:rework:d613496b1087fe51838e078986e0522f27a810bddf0cf1b21da643c4296bffb3,771d3bfa-cc7a-4292-bb0e-63d1fdc831d5,5bbad7fb-5eeb-4d95-acb3-935be82deb53,implement,3,implement,unassigned,,2026-09-24T21:57:16.855Z,,
activation:c1db8d2e-5c21-456c-8d35-1ae5bd884d8f:5bbad7fb-5eeb-4d95-acb3-935be82deb53:implement:3,c1db8d2e-5c21-456c-8d35-1ae5bd884d8f,5bbad7fb-5eeb-4d95-acb3-935be82deb53,implement,3,implement,unassigned,,2026-09-24T21:57:17.142Z,2026-09-24T23:13:18.223Z,done
activation:5602a499-35d0-4a07-b7e4-c0f46c0b17ce:2d648474-3fad-45aa-a992-f3ae8c808c47:implement:2,5602a499-35d0-4a07-b7e4-c0f46c0b17ce,2d648474-3fad-45aa-a992-f3ae8c808c47,implement,2,implement,unassigned,,2026-09-24T22:58:05.298Z,2026-09-25T00:01:29.663Z,done
activation:151082ac-0f23-4444-9c9c-ac401b8fd8a9:9054a9ec-9b70-40ef-a30b-818a9ccf68af:implement:2,151082ac-0f23-4444-9c9c-ac401b8fd8a9,9054a9ec-9b70-40ef-a30b-818a9ccf68af,implement,2,implement,unassigned,,2026-09-24T23:02:03.918Z,,
activation:e5017f34-787e-424b-ae5d-65f25fec88e8:c73c8847-ea86-4851-864f-c8f5a1a425eb:implement:1,e5017f34-787e-424b-ae5d-65f25fec88e8,c73c8847-ea86-4851-864f-c8f5a1a425eb,implement,1,implement,unassigned,,2026-09-24T23:03:17.185Z,2026-09-24T23:03:50.651Z,done
activation:7eb0a6d9-c80c-418f-ab9c-8851ef8e9167:c73c8847-ea86-4851-864f-c8f5a1a425eb:qa:1,7eb0a6d9-c80c-418f-ab9c-8851ef8e9167,c73c8847-ea86-4851-864f-c8f5a1a425eb,qa,1,qa,unassigned,,2026-09-24T23:03:51.325Z,2026-09-25T00:30:42.059Z,done
activation:rework:cf8369012a55ed1681a1058d2de7ceff2d5836ca4fb8b0c0317994ee0be502cb,71f30da8-0e54-4891-8f49-3094504bfbd2,5bbad7fb-5eeb-4d95-acb3-935be82deb53,qa,3,qa,unassigned,,2026-09-24T23:13:18.946Z,2026-09-24T23:33:57.754Z,done
activation:345c96d6-bf98-4584-bdd0-4173caf5e50f:1a7f423f-bedf-4184-9c12-8af305b3441d:implement:1,345c96d6-bf98-4584-bdd0-4173caf5e50f,1a7f423f-bedf-4184-9c12-8af305b3441d,implement,1,implement,assigned,impl_opus,2026-09-24T23:15:43.422Z,2026-09-25T00:29:50.287Z,done
activation:c675e1b0-6abf-47cb-9120-6c504a110a93:4c2704d4-c2f8-4336-a640-d9558e419049:general:1,c675e1b0-6abf-47cb-9120-6c504a110a93,4c2704d4-c2f8-4336-a640-d9558e419049,general,1,unassigned,unassigned,,2026-09-24T23:16:47.159Z,2026-09-25T00:02:43.588Z,done
activation:be23e304-c55e-4e0a-abed-202a9660a87b:17b8e451-b9a3-4e7b-845e-1708a14214df:general:1,be23e304-c55e-4e0a-abed-202a9660a87b,17b8e451-b9a3-4e7b-845e-1708a14214df,general,1,unassigned,unassigned,,2026-09-24T23:17:10.025Z,2026-09-25T00:09:24.110Z,done
activation:rework:c05a00db7012decfa37fee79cd6ce5e365009949422e501ca5630ece882b23af,6615017e-0ac1-4b05-a11a-4919f764fe0f,a7ea7fa2-610e-4940-b02c-511554f7d895,implement,2,implement,unassigned,,2026-09-24T23:19:36.233Z,2026-09-25T00:03:23.006Z,done
activation:896c8f8c-035b-4c87-84aa-d978e54d9faa:907d80e6-a1d9-4f61-9a84-ef33f0d55112:eng_design:1,896c8f8c-035b-4c87-84aa-d978e54d9faa,907d80e6-a1d9-4f61-9a84-ef33f0d55112,eng_design,1,design,assigned,design_opus,2026-09-24T23:22:24.264Z,2026-09-25T00:05:38.663Z,done
activation:4c42005e-4f87-4b3e-8345-10d03826be3a:558dcc5b-1379-480e-b48b-854fdc841641:eng_design:1,4c42005e-4f87-4b3e-8345-10d03826be3a,558dcc5b-1379-480e-b48b-854fdc841641,eng_design,1,design,assigned,design_fable,2026-09-24T23:27:56.912Z,,
activation:rework:cd591347b367235169717f1cd74ed13258bd0448f2e60f3eac69124323916fb2,c1db8d2e-5c21-456c-8d35-1ae5bd884d8f,5bbad7fb-5eeb-4d95-acb3-935be82deb53,implement,4,implement,unassigned,,2026-09-24T23:33:58.349Z,,
activation:66d0759c-5738-458f-ab4e-2a6587ba5e71:b331bcb1-043a-476c-8e9a-7cd12799767b:eng_design:1,66d0759c-5738-458f-ab4e-2a6587ba5e71,b331bcb1-043a-476c-8e9a-7cd12799767b,eng_design,1,design,assigned,design_fable,2026-09-24T23:43:38.751Z,2026-09-25T00:29:51.132Z,done
activation:4a6e76d0-023d-48fd-9a73-774c1ae47382:22c7f9c7-9db7-43cf-9cfd-365d90564d84:implement:1,4a6e76d0-023d-48fd-9a73-774c1ae47382,22c7f9c7-9db7-43cf-9cfd-365d90564d84,implement,1,implement,assigned,impl_opus,2026-09-24T23:44:13.924Z,2026-09-25T04:04:09.240Z,done
activation:25d8197c-5ab1-497e-b5d0-09b64389b45a:535b5752-338e-4372-9e92-a80c720647c7:implement:1,25d8197c-5ab1-497e-b5d0-09b64389b45a,535b5752-338e-4372-9e92-a80c720647c7,implement,1,implement,assigned,impl_sol56,2026-09-24T23:44:39.328Z,,
activation:ff4cd646-a214-4c5f-98cb-6020426b5d70:29bef683-e628-4291-b608-1882a2fec14e:eng_design:1,ff4cd646-a214-4c5f-98cb-6020426b5d70,29bef683-e628-4291-b608-1882a2fec14e,eng_design,1,design,assigned,design_fable,2026-09-24T23:46:25.059Z,2026-09-25T00:24:26.687Z,done
activation:675852be-edec-4c65-a4bd-cbb23ba3ce9e:3a5eaaa7-ce6f-440e-8ce4-981d7abaa31d:eng_design:1,675852be-edec-4c65-a4bd-cbb23ba3ce9e,3a5eaaa7-ce6f-440e-8ce4-981d7abaa31d,eng_design,1,design,assigned,design_opus,2026-09-24T23:47:19.110Z,2026-09-25T00:19:55.269Z,done
activation:rework:b1046a1c41ab2403c3b19abe7a056642eca977f6d1c71298ee0b0035c9e73844,c06a2bac-9d37-418c-9466-c3366838eeba,2d648474-3fad-45aa-a992-f3ae8c808c47,qa,2,qa,unassigned,,2026-09-25T00:01:30.694Z,2026-09-25T06:41:04.126Z,done
activation:rework:56df34809900f2123f1cf16025ac3b1fd4ce2bcd76370846661fb48d96a92361,70277118-7815-4dbe-bd94-f105da07a6c3,a7ea7fa2-610e-4940-b02c-511554f7d895,qa,2,qa,unassigned,,2026-09-25T00:03:24.696Z,2026-09-25T00:24:00.340Z,done
activation:2f108ce3-004d-4cb6-89cf-6e5b839b80fe:907d80e6-a1d9-4f61-9a84-ef33f0d55112:implement:1,2f108ce3-004d-4cb6-89cf-6e5b839b80fe,907d80e6-a1d9-4f61-9a84-ef33f0d55112,implement,1,implement,assigned,impl_opus,2026-09-25T00:05:38.978Z,2026-09-25T03:56:19.741Z,done
activation:c093f58f-e93a-4a5b-bbb5-efc3519f5864:fa92bf34-d125-4950-bff3-25c5d12d410d:general:1,c093f58f-e93a-4a5b-bbb5-efc3519f5864,fa92bf34-d125-4950-bff3-25c5d12d410d,general,1,unassigned,unassigned,,2026-09-25T00:12:41.671Z,,
activation:66d85824-6da8-4be9-8efb-0652198442e8:bad2e41e-d646-4a69-8c8c-6bc380778ae0:implement:1,66d85824-6da8-4be9-8efb-0652198442e8,bad2e41e-d646-4a69-8c8c-6bc380778ae0,implement,1,implement,unassigned,,2026-09-25T00:16:48.553Z,2026-09-25T00:18:32.079Z,done
activation:7bd4b7c1-646f-4f1b-9a5e-41d08aa65d9c:bad2e41e-d646-4a69-8c8c-6bc380778ae0:qa:1,7bd4b7c1-646f-4f1b-9a5e-41d08aa65d9c,bad2e41e-d646-4a69-8c8c-6bc380778ae0,qa,1,qa,unassigned,,2026-09-25T00:18:32.587Z,2026-09-25T00:32:56.340Z,done
activation:41ec9e44-a13b-4e9a-84ef-a4b4efbfbc4e:3a5eaaa7-ce6f-440e-8ce4-981d7abaa31d:implement:1,41ec9e44-a13b-4e9a-84ef-a4b4efbfbc4e,3a5eaaa7-ce6f-440e-8ce4-981d7abaa31d,implement,1,implement,assigned,impl_sol56,2026-09-25T00:19:56.067Z,2026-09-25T03:48:02.773Z,done
activation:rework:1e406ff640fed03cb90d9f44d40616fbd062e0c4ec852a9bbf8a435c096d60d0,6615017e-0ac1-4b05-a11a-4919f764fe0f,a7ea7fa2-610e-4940-b02c-511554f7d895,implement,3,implement,unassigned,,2026-09-25T00:24:01.278Z,,
activation:6e8742ea-95b3-45dc-822e-6c1458327478:29bef683-e628-4291-b608-1882a2fec14e:implement:1,6e8742ea-95b3-45dc-822e-6c1458327478,29bef683-e628-4291-b608-1882a2fec14e,implement,1,implement,assigned,impl_sol56,2026-09-25T00:24:27.800Z,2026-09-25T03:48:40.608Z,done
activation:3e987c63-56f9-438e-911d-c52280d01003:21883c18-dddc-4345-86e7-6a1c5b8d9664:implement:1,3e987c63-56f9-438e-911d-c52280d01003,21883c18-dddc-4345-86e7-6a1c5b8d9664,implement,1,implement,unassigned,,2026-09-25T00:25:31.097Z,2026-09-25T00:26:34.208Z,done
activation:4676812d-4f83-4e9b-a812-c7d549e42fb3:21883c18-dddc-4345-86e7-6a1c5b8d9664:qa:1,4676812d-4f83-4e9b-a812-c7d549e42fb3,21883c18-dddc-4345-86e7-6a1c5b8d9664,qa,1,qa,unassigned,,2026-09-25T00:26:35.232Z,2026-09-25T00:44:11.338Z,done
activation:7832d6f8-9b63-460a-b9ee-38de8aef3065:1a7f423f-bedf-4184-9c12-8af305b3441d:qa:1,7832d6f8-9b63-460a-b9ee-38de8aef3065,1a7f423f-bedf-4184-9c12-8af305b3441d,qa,1,qa,assigned,qa_sol56,2026-09-25T00:29:50.993Z,2026-09-25T03:37:34.857Z,replaced
activation:ad657cf3-e105-4196-83df-958dbcecf513:b331bcb1-043a-476c-8e9a-7cd12799767b:implement:1,ad657cf3-e105-4196-83df-958dbcecf513,b331bcb1-043a-476c-8e9a-7cd12799767b,implement,1,implement,assigned,impl_opus,2026-09-25T00:29:55.972Z,2026-09-25T04:03:38.741Z,done
activation:rework:c99a41c95942144e877bd3d6a04933b0dab5f8c4769cdccde75677076b54683e,e5017f34-787e-424b-ae5d-65f25fec88e8,c73c8847-ea86-4851-864f-c8f5a1a425eb,implement,2,implement,unassigned,,2026-09-25T00:30:43.009Z,2026-09-25T03:55:11.535Z,done
activation:rework:e13d34eb7fc16faa57456edae955200db059fe1b45b9b453ebf655ffb1a74ade,66d85824-6da8-4be9-8efb-0652198442e8,bad2e41e-d646-4a69-8c8c-6bc380778ae0,implement,2,implement,unassigned,,2026-09-25T00:32:56.571Z,2026-09-25T05:12:35.612Z,done
activation:3803460a-5275-4153-afaf-a5c051987b72:6f37ac94-833b-488f-b74b-8d023c061f31:qa:1,3803460a-5275-4153-afaf-a5c051987b72,6f37ac94-833b-488f-b74b-8d023c061f31,qa,1,qa,unassigned,,2026-09-25T01:38:17.449Z,2026-09-25T03:39:41.673Z,done
activation:cc4d05b4-54f9-4f04-aee4-4e8ab9045fd6:1a7f423f-bedf-4184-9c12-8af305b3441d:qa:1,cc4d05b4-54f9-4f04-aee4-4e8ab9045fd6,1a7f423f-bedf-4184-9c12-8af305b3441d,qa,1,qa,assigned,qa_sol56,2026-09-25T03:37:35.017Z,2026-09-25T04:06:22.360Z,replaced
activation:rework:f6d2bc97aee8991dc9fb55c63b9ad82b39ede6c5e91a69c5a21603459e042ab7,2e9caed0-a388-414d-8d22-3827a02b4cfe,6f37ac94-833b-488f-b74b-8d023c061f31,implement,2,implement,unassigned,,2026-09-25T03:39:42.420Z,,
activation:8e48d32e-344a-48d0-8683-76ea77318d23:6f37ac94-833b-488f-b74b-8d023c061f31:implement:2,8e48d32e-344a-48d0-8683-76ea77318d23,6f37ac94-833b-488f-b74b-8d023c061f31,implement,2,implement,unassigned,,2026-09-25T03:39:42.872Z,2026-09-25T04:05:51.193Z,replaced
activation:rework:dff22a85bd2f9c429a2e441db597cc26d31935601d3e1d75793e1f833f06f88b,4676812d-4f83-4e9b-a812-c7d549e42fb3,21883c18-dddc-4345-86e7-6a1c5b8d9664,qa,2,qa,unassigned,,2026-09-25T03:42:30.755Z,2026-09-25T18:47:08.351Z,done
activation:c2bd0548-2e74-4238-8042-8092c64b64f9:8020b29a-2572-4de8-8483-093bfee55d20:implement:1,c2bd0548-2e74-4238-8042-8092c64b64f9,8020b29a-2572-4de8-8483-093bfee55d20,implement,1,implement,unassigned,,2026-09-25T03:44:54.417Z,2026-09-25T03:46:38.385Z,done
activation:36a6a83f-5fca-4683-832c-ccdbc13d707b:8020b29a-2572-4de8-8483-093bfee55d20:qa:1,36a6a83f-5fca-4683-832c-ccdbc13d707b,8020b29a-2572-4de8-8483-093bfee55d20,qa,1,qa,unassigned,,2026-09-25T03:46:39.327Z,2026-09-25T04:05:42.775Z,done
activation:7adbf914-1ac0-4e6e-aba5-07b9a7399dcb:55409ce7-cdf1-402b-9153-ea933df59d9b:implement:1,7adbf914-1ac0-4e6e-aba5-07b9a7399dcb,55409ce7-cdf1-402b-9153-ea933df59d9b,implement,1,implement,unassigned,,2026-09-25T03:47:22.475Z,2026-09-25T09:24:06.257Z,done
activation:82d9050e-8ac7-490c-a229-103433e226f4:3a5eaaa7-ce6f-440e-8ce4-981d7abaa31d:qa:1,82d9050e-8ac7-490c-a229-103433e226f4,3a5eaaa7-ce6f-440e-8ce4-981d7abaa31d,qa,1,qa,assigned,qa_opus,2026-09-25T03:48:03.289Z,2026-09-25T05:50:30.015Z,done
activation:f104fc28-c47a-4b76-8168-f7b02bfa7ebe:29bef683-e628-4291-b608-1882a2fec14e:qa:1,f104fc28-c47a-4b76-8168-f7b02bfa7ebe,29bef683-e628-4291-b608-1882a2fec14e,qa,1,qa,assigned,qa_sol56,2026-09-25T03:48:48.998Z,2026-09-25T04:06:22.539Z,replaced
activation:rework:e2c7dcb550cbedde018587c807b836f3d40278196557ddb68eb37000006ffc97,7eb0a6d9-c80c-418f-ab9c-8851ef8e9167,c73c8847-ea86-4851-864f-c8f5a1a425eb,qa,2,qa,unassigned,,2026-09-25T03:55:12.336Z,2026-09-25T07:29:08.036Z,done
activation:fbe9495f-8725-4a21-b95b-b7ef50124bb8:953ede7c-b04f-4c83-b29a-996be107c15f:implement:1,fbe9495f-8725-4a21-b95b-b7ef50124bb8,953ede7c-b04f-4c83-b29a-996be107c15f,implement,1,implement,unassigned,,2026-09-25T03:56:09.335Z,2026-09-25T03:57:30.661Z,done
activation:b7c5d1a9-b84d-443b-b6e2-1678c3679741:907d80e6-a1d9-4f61-9a84-ef33f0d55112:qa:1,b7c5d1a9-b84d-443b-b6e2-1678c3679741,907d80e6-a1d9-4f61-9a84-ef33f0d55112,qa,1,qa,assigned,qa_sol56,2026-09-25T03:56:20.739Z,2026-09-25T04:06:08.768Z,replaced
activation:c6f33a10-3f4c-4c22-b853-3991494add01:953ede7c-b04f-4c83-b29a-996be107c15f:qa:1,c6f33a10-3f4c-4c22-b853-3991494add01,953ede7c-b04f-4c83-b29a-996be107c15f,qa,1,qa,unassigned,,2026-09-25T03:57:31.742Z,2026-09-25T05:00:28.625Z,done
activation:c3680402-e94b-4ce3-96f9-1f380d683f58:b331bcb1-043a-476c-8e9a-7cd12799767b:qa:1,c3680402-e94b-4ce3-96f9-1f380d683f58,b331bcb1-043a-476c-8e9a-7cd12799767b,qa,1,qa,assigned,qa_sol56,2026-09-25T04:03:41.374Z,2026-09-25T04:13:51.628Z,failed
