run_id,gate_node_id,attempt,verdict,founder_authored,head_sha,recorded_at
fa725571-5d90-47ed-9ea2-f6d99ee23f82,founder_gate,1,approved,1,39bb76ecb8612cbedab23309b4c7588c4eb95f18,2026-09-18T16:47:35.687Z
caeba1cb-cfd7-427b-ab3b-78293cd493a3,founder_gate,1,approved,1,1305dbc9c71b6b726c0f1ee7eafef1a1171bf03c,2026-09-18T17:19:33.864Z
27ca0f42-a513-4531-bf61-5123fe7fa610,founder_gate,1,approved,1,63fa7d2b138a45f57605e866b2ce0860572a9110,2026-09-18T21:06:52.884Z
e59484de-d0d7-46ec-8953-96db2e06ad18,founder_gate,1,approved,1,b1177a22bdb3e224c58c939587f4256e0b8024de,2026-09-19T00:44:20.203Z
be36a306-c42a-4750-bf7b-c1f1f6201c6a,founder_gate,1,approved,1,0502927592b97dddf91d19d7eb4712646477be2f,2026-09-19T01:25:21.190Z
d6b34663-d251-4174-9e96-281c09ae7241,founder_gate,1,rework,0,4617bcefc7e9f519106dba3bfd2fe96d41e17ea6,2026-09-19T03:54:38.716Z
c75e973f-855d-468d-9a46-86deb7a4b108,founder_gate,1,approved,1,956a32aae64e917fc2aee02b5da6448ced4e8243,2026-09-19T03:54:48.778Z
cf4ec485-c982-4b9b-96e8-1a2a47e4e8d0,founder_gate,1,approved,1,ee6b1a091dffc966209edd2a2432be86d00c7765,2026-09-19T03:56:02.241Z
c189ac65-2923-4b20-823e-df97bd46e3b0,founder_gate,1,approved,1,b57dfcffd0e9a5dd1de65a022c447f59e6ee0d9f,2026-09-19T05:31:51.347Z
d6b34663-d251-4174-9e96-281c09ae7241,founder_gate,2,rework,0,4405e47d64f59d14d332eb36aa0de378ee815538,2026-09-19T05:32:36.222Z
a2727d85-eb8b-4c63-87d9-049f149316ca,founder_gate,1,rework,0,12cec419a7ec0a8236e16b2b2bf542f29fcf3ce5,2026-09-19T06:26:57.968Z
7380b8a8-a64c-480a-998c-3db98bd715ce,founder_gate,1,approved,1,5d49ec00e8489673831e98407edb7d68f99c28a1,2026-09-19T06:29:00.734Z
5c809cee-6784-424e-8f78-84e803c042c1,founder_gate,1,approved,1,2b48169717653cadf0682ae78b26964cec21e730,2026-09-19T07:30:46.251Z
d6b34663-d251-4174-9e96-281c09ae7241,founder_gate,3,rework,0,8e8250d8cbaae9e25db825d9c06efc7e17f891a6,2026-09-19T15:44:24.642Z
a2727d85-eb8b-4c63-87d9-049f149316ca,founder_gate,2,approved,1,51d70a2ea045b71aa7b94e650d5afe8809a6095b,2026-09-19T15:47:13.312Z
6f76d337-bc9d-4015-a4af-4d78d2e1da96,founder_gate,1,rework,0,3d67d83503c30b0249ff76cda19544911951deac,2026-09-20T21:28:07.275Z
f634fbc3-c649-4c8e-9eb2-4db98618a0c2,founder_gate,1,approved,1,c8730ff8027c4ee9db5771bfa84a81e80502e68f,2026-09-21T02:16:06.135Z
6f76d337-bc9d-4015-a4af-4d78d2e1da96,founder_gate,2,approved,1,3d67d83503c30b0249ff76cda19544911951deac,2026-09-21T02:16:08.560Z
50898ad0-107e-45fa-8a85-0569b332a799,founder_gate,1,approved,1,683ae4faebf1c9d797a89ccb61d4637b8d16cc57,2026-09-21T02:22:45.008Z
e55e698d-953f-4c02-936d-752e66ca08db,founder_gate,1,rework,0,09c396032311c50350d32ea41818cb8144b16329,2026-09-21T02:26:24.697Z
ff0ad0f3-c7bd-403b-b374-102c7c24ac32,founder_gate,1,approved,1,9eadd1294bc1ec554ef5ca77d1c186b70c573a68,2026-09-22T03:44:20.443Z
837d99b5-085a-4cf6-93dd-652c82f01c7f,founder_gate,1,approved,1,ef8462237d658e7903f30ef5e5f4623643429c75,2026-09-22T03:57:38.348Z
18a7ba4b-f615-42b8-a2a7-6a79641c9833,founder_gate,1,approved,1,aa93c9da3a13120cb51d1faff7cdebbad18f0a2c,2026-09-22T04:02:05.233Z
09c95430-90ba-49f5-8048-61b72713dac4,founder_gate,1,approved,1,da0abcd43a252df2ff244889724c2ab1d6d3acc0,2026-09-22T04:48:09.469Z
6a234458-fcc4-4565-a4a3-ac10fd29d815,founder_gate,1,approved,1,fa5ffad7ec34989920c842b13dea1ca935778dbb,2026-09-22T05:16:51.208Z
3705ccbb-4976-49b9-9a67-a6ebd6a56b39,founder_gate,1,approved,1,7b08d3eff0c5407ae92e41d3a9dfa84ae4c3ae1f,2026-09-22T06:43:46.620Z
09c95430-90ba-49f5-8048-61b72713dac4,founder_gate,2,approved,1,a5b993041c00ed86c68c7e5f7f17b76c5302d16b,2026-09-22T07:27:22.838Z
1314690d-b2dd-4211-9bab-bd39ca94128d,founder_gate,1,approved,1,ef2c3dd6ea60f55cc12711d060bc4682d3b0be92,2026-09-22T16:09:55.112Z
3065e8d4-993e-43d9-a66a-28b59f3d36e5,founder_gate,1,rework,0,8d36f1b385c9461ecd49cb284d6c7c424f956ec4,2026-09-22T16:12:52.880Z
eac6b4cc-8e90-48fc-97b4-e2ba7c9f3fc2,founder_gate,1,approved,1,c73b17632d4f9e9330cb0a2f48a021d6ee00e198,2026-09-22T19:34:30.511Z
f8bd1b21-6ab2-4baf-a2a9-a93d5473bf71,founder_gate,1,rework,1,19b6cb71057ffbeef861ff3a58d63186addfd14e,2026-09-22T23:45:09.769Z
f8bd1b21-6ab2-4baf-a2a9-a93d5473bf71,founder_gate,2,approved,1,19b6cb71057ffbeef861ff3a58d63186addfd14e,2026-09-23T00:42:15.779Z
eac6b4cc-8e90-48fc-97b4-e2ba7c9f3fc2,founder_gate,2,approved,1,3a1e052b1cea4222702cc15f9e052dd9888d836b,2026-09-23T00:42:16.428Z
684a8a80-c803-4830-af36-ca97b3252172,founder_gate,1,approved,1,b0025042ae4e47fd86579dcdcac198c4b54868ff,2026-09-23T02:20:04.135Z
bb4b1c33-6fc3-42f1-9df5-63e9160f96c4,founder_gate,1,rework,0,ce6f3244b2bf1a989d94850b4cf967901deb5b60,2026-09-23T03:20:21.353Z
bb4b1c33-6fc3-42f1-9df5-63e9160f96c4,founder_gate,2,approved,1,59d2e752f4db4ac25c16488c5b246187ff1a7638,2026-09-23T03:26:15.472Z
feea9dcf-dd79-4807-ac61-ec93c58b50bc,founder_gate,1,rework,1,98799547b0e0b92338b9024168f31d0be576ba40,2026-09-23T04:08:40.311Z
84ac31cc-ca18-4e43-8e81-3acd275f28dd,founder_gate,1,approved,1,afa86d7bf0b79b690a88e3e1ff1d1967b7818880,2026-09-23T04:43:54.596Z
bce605bf-d29e-45ab-8008-4ca0fc730780,founder_gate,1,rework,0,486b6bc36e4517e97c428b3ea5e39cf405079b2f,2026-09-23T05:00:04.941Z
bb420d3b-1d81-465e-b3da-c4809b8c7b26,founder_gate,1,approved,1,7435a0aa5c94ceb58778db2b12afa7b64d08c781,2026-09-23T05:25:17.222Z
feea9dcf-dd79-4807-ac61-ec93c58b50bc,founder_gate,2,approved,1,d45cf7ba3dfff99afa5713c7665e06e0ee6b8870,2026-09-23T05:35:23.200Z
bce605bf-d29e-45ab-8008-4ca0fc730780,founder_gate,2,approved,1,eb61e290623b566ad83045e0cf3931abb2c2aa56,2026-09-23T06:19:45.322Z
c6adf4fa-166b-4221-8034-c9e34b5fa5ec,founder_gate,1,approved,1,4a4a6de28089378ceefff2f87cd8161604a3ac17,2026-09-23T07:00:46.879Z
b25aeb38-37c6-4e3d-b32f-5b35b5908f25,founder_gate,1,approved,1,14ea0438acf1c74d4eaf8ab629db8df153c2a889,2026-09-23T13:04:13.251Z
b7852d37-e69f-47d2-ad26-62da604a8813,founder_gate,1,approved,1,d9d5ffb4f609ff3d6220f8564f9fb8ff6c10f903,2026-09-23T13:09:09.258Z
837de386-ca0a-4bb8-8b3c-1973823b9bb7,founder_gate,1,approved,1,82c0c164c0e9b40dd066f80dfaea5e503e15f0b9,2026-09-23T13:09:10.130Z
36ce617c-1496-4982-b23d-65c9e1fb77ae,founder_gate,1,approved,1,59cd03afe36bb0e1b9893d16ec6ab4f488a151bd,2026-09-23T16:28:56.923Z
d86374cf-076d-4482-884d-d233c6204de7,founder_gate,1,approved,1,313befcfa3a7039dca2fc7eb1178803d47699026,2026-09-23T17:48:38.282Z
e365b785-4668-4a7f-aef0-aebe6ca32a51,founder_gate,1,approved,1,bdd9a0ed60e6869b0b325ae4e460e3468bd4ada8,2026-09-23T18:21:46.814Z
e51860da-f8a8-4fa8-bc5f-9253b88cc4bd,founder_gate,1,rework,1,eea7353677e44df90424b3ca235a1d794d3c27d1,2026-09-23T20:35:52.526Z
55865cb9-8dea-464c-9817-7058da59de9d,founder_gate,1,approved,1,a76c3414370be2ca6da9bd99bb17abf37ef543c0,2026-09-23T20:39:50.954Z
d299fdc9-5515-4070-b8c0-d2db14377dfa,founder_gate,1,approved,1,fd4a3af1940fce947fc1019aa6023ecdbd62a809,2026-09-23T22:33:31.919Z
143327b0-281b-4c53-80f2-64d659fdd152,founder_gate,1,approved,1,82b09d3952450223d8f985dd92633a326153a0d5,2026-09-23T22:47:58.723Z
0531c321-0c14-4d53-acc6-65c663549493,founder_gate,1,rework,0,854196a26325dabeb3ad5cdbb70b69da66e4862f,2026-09-24T01:07:02.074Z
e4da6f23-5b9e-4341-847d-b1a4607c1ce4,founder_gate,1,rework,0,2a28fdd26f9790ea763022ad51d45787da212ba4,2026-09-24T02:14:05.264Z
435650e5-e248-4844-9b3a-98033fd0b779,founder_gate,1,approved,1,13a38330c2819641a47b2f5b85bbba1c23c99803,2026-09-24T04:09:05.854Z
d9e27cf5-3392-49c7-af3e-4bf623f29a01,founder_gate,1,rework,0,65c5a50045ad18d954ba6df56731e95112abcc00,2026-09-24T05:13:46.102Z
d9e27cf5-3392-49c7-af3e-4bf623f29a01,founder_gate,2,rework,0,5fd3986844d83835b3bd9cf76d2dc4fa260f75d2,2026-09-24T08:03:15.825Z
d9e27cf5-3392-49c7-af3e-4bf623f29a01,founder_gate,3,approved,1,5fd3986844d83835b3bd9cf76d2dc4fa260f75d2,2026-09-24T16:22:28.765Z
90e86d55-8061-40fd-b640-07a6de4a09e2,founder_gate,1,approved,1,ac0e20148a8440aefeab230094c13447f4002ae3,2026-09-24T16:22:29.380Z
7b4f9a8c-4aad-4725-928e-ef430c132f69,founder_gate,1,approved,1,0721cb34a3147c44f81a01bda89cc787923cba25,2026-09-24T16:30:55.759Z
5bbad7fb-5eeb-4d95-acb3-935be82deb53,founder_gate,1,rework,1,ec2e2dd5e21635379efa7b1b1c74fd3532073665,2026-09-24T17:36:25.686Z
3b06c51e-cf86-4dce-9f19-d412d3ad6068,founder_gate,1,approved,1,379253c7861a71f835ba838f0374a9b2d849fef8,2026-09-24T18:54:37.964Z
39755784-e421-4c1a-8195-9a16f54dc0d1,founder_gate,1,approved,1,f062279a4d18c0f3fb37208ecf34d8b462ea8b6d,2026-09-24T18:54:38.572Z
37b0cd13-9ff2-445f-ab31-0d5dfc742b13,founder_gate,1,approved,1,1590c3c2a8d8ebd27775b5f6b569a986aebee5eb,2026-09-24T19:27:11.068Z
3b06c51e-cf86-4dce-9f19-d412d3ad6068,founder_gate,2,rework,0,0f893cabf77a3a32130ccd9592d90058a3c551ac,2026-09-24T21:42:26.678Z
2d648474-3fad-45aa-a992-f3ae8c808c47,founder_gate,1,rework,0,b2a58c0d5f02436e245ba8e102446cf1748447af,2026-09-24T22:58:04.265Z
9054a9ec-9b70-40ef-a30b-818a9ccf68af,founder_gate,1,rework,0,823dab94e98e3319619a6fe5be3266875f25f0fb,2026-09-24T23:02:02.976Z
17b8e451-b9a3-4e7b-845e-1708a14214df,founder_gate,1,approved,1,8905b4fc8e46a04592fbcd19355f33015306a15e,2026-09-25T00:20:00.432Z
21883c18-dddc-4345-86e7-6a1c5b8d9664,founder_gate,1,rework,0,1d9759165ab9507424bc60de70ae2ce7c748f188,2026-09-25T03:42:30.640Z
907d80e6-a1d9-4f61-9a84-ef33f0d55112,founder_gate,1,approved,1,61b0c1b134a0597e7e7966014cdfc6d907796ca5,2026-09-25T05:11:37.020Z
29bef683-e628-4291-b608-1882a2fec14e,founder_gate,1,approved,1,654e09b52d6d0a98efb157d38f39c6dfff587812,2026-09-25T05:11:38.532Z
80399250-7d61-49c0-842b-6aa42aa19834,founder_gate,1,approved,1,f78693ecb60ba0a532169e729ec0858929d62174,2026-09-25T05:18:00.435Z
22c7f9c7-9db7-43cf-9cfd-365d90564d84,founder_gate,1,approved,1,a70cdfa5553b8362accec243d71b6dffd8faac05,2026-09-25T05:18:01.164Z
953ede7c-b04f-4c83-b29a-996be107c15f,founder_gate,1,approved,1,de2373e7f17dbba15ce23dda2f1656ff842b444a,2026-09-25T14:36:12.101Z
206b034f-6453-4c27-a136-9f8779c1a8ed,founder_gate,1,approved,1,e5daeb10e9a00630e3e3bfed0f3abd8a53a760e2,2026-09-25T14:36:13.738Z
9253400f-ffc1-4990-a98e-a7a43ea7a512,founder_gate,1,approved,1,a40c2394977f32b9ec01eae608f217d964861733,2026-09-25T18:04:18.267Z
946fe3d7-ff04-43a4-aabc-f0f310802a79,founder_gate,1,approved,1,004b839bc27331a9479658d4924041001c86063d,2026-09-25T18:08:43.519Z
5cce900c-3190-4ebd-948c-94d01a57442f,founder_gate,1,approved,1,9fbe851bd14b5d06372d8e0e4696be69a7ba3fd8,2026-09-25T18:12:39.564Z
c73c8847-ea86-4851-864f-c8f5a1a425eb,founder_gate,1,approved,1,e16cebcf736f76a5f9a45f58bb8b760bdb6f1ffd,2026-09-25T18:24:58.070Z
424be69b-239a-4e47-a557-102431d33e5a,founder_gate,1,approved,1,d0e6780f7cfb4289e4b9985b0725e45a3b85f073,2026-09-25T18:24:58.988Z
8020b29a-2572-4de8-8483-093bfee55d20,founder_gate,1,rework,0,aec9c805bbf93d223fa5ac72550735560dd14408,2026-09-25T18:27:16.779Z
5cce900c-3190-4ebd-948c-94d01a57442f,founder_gate,2,approved,1,0f04f58d998e647324101f2a66837e0d80b21d9c,2026-09-25T19:11:13.125Z
21883c18-dddc-4345-86e7-6a1c5b8d9664,founder_gate,2,approved,1,1d9759165ab9507424bc60de70ae2ce7c748f188,2026-09-25T19:11:14.068Z
e2eadd27-785e-4e3d-8896-5625541fcb12,founder_gate,1,approved,1,6d44db45d2e2b25dcbf4a582b470e8412fc852a8,2026-09-25T19:41:44.879Z
1de91237-c761-49e6-8e18-1c045cf72f58,founder_gate,1,rework,0,d6c530b04d31ca916c0ba2bfe42998f5c41010e4,2026-09-25T20:40:18.023Z
556f5bf9-ec7d-4b08-8986-3c603f1d06ef,founder_gate,1,approved,1,4eec26461ebf5e087acd17fe43f68b80a8a29963,2026-09-25T20:44:03.020Z
1de91237-c761-49e6-8e18-1c045cf72f58,founder_gate,2,approved,1,542f9f47595818d868c6a04899cff90d7b0a2cbd,2026-09-25T20:49:59.420Z
55409ce7-cdf1-402b-9153-ea933df59d9b,founder_gate,1,approved,1,709b576bdedb61270f419a222876b1fa94d3c053,2026-09-25T20:50:00.193Z
