execution_id,run_id,node_id,attempt,vendor,model,effort,created_at
31f0b13d-0020-4702-9601-55a9e55b140c,b3353227-9670-4322-9ac1-182de1562dec,implement,5,codex,gpt-6-astra,medium,2026-09-10T18:58:17.773Z
32e42494-3606-4ab5-98cf-15e91b5b7fe2,b3353227-9670-4322-9ac1-182de1562dec,implement,6,codex,gpt-6-astra,medium,2026-09-10T19:26:56.373Z
353a4e26-d1a5-4014-a45e-e86af1b71833,2aba1758-2a15-4adb-97cd-c8e5088b5f80,implement,3,codex,gpt-6-astra,medium,2026-09-10T22:13:20.658Z
63b9ede3-70a8-44c4-9f36-68a5a1a31caf,82ffb3b0-23f6-40c4-be88-2c8848d06700,implement,2,codex,gpt-6-astra,medium,2026-09-10T22:17:47.065Z
958bf78b-6e94-43a4-8626-1f74a6b03f91,82ffb3b0-23f6-40c4-be88-2c8848d06700,implement,3,codex,gpt-6-astra,medium,2026-09-10T23:34:08.521Z
57b4aeec-e46c-4090-86b7-74f6e4176590,efec07b6-0037-4693-bd98-a22d3f979b37,eng_design,1,codex,gpt-6-astra,xhigh,2026-09-11T00:13:10.810Z
25395f52-9007-4edd-af66-4aea594d2c19,efec07b6-0037-4693-bd98-a22d3f979b37,implement,1,codex,gpt-6-astra,medium,2026-09-11T01:12:31.829Z
9e7f71d7-349b-42c8-bef1-9d2761a59c18,aea9ca70-7f28-4f80-b6e3-776c33b904b8,eng_design,1,codex,gpt-6-astra,xhigh,2026-09-11T01:39:44.214Z
a6d41085-b015-4945-8cc3-0f54ee6b7148,1e427675-5de1-40d3-9e0f-2551ae0edd94,implement,1,codex,gpt-6-astra,medium,2026-09-11T01:40:46.149Z
648b7fee-a62e-4d91-8fcf-fdaa103e0f68,3cf1d115-e219-42d5-bcc2-f178b44d7727,eng_design,1,claude,claude-fable-5-1,high,2026-09-11T01:41:43.048Z
5b4fbd44-2dfe-4073-b7e8-f1fc501fea8f,a50a48ab-062a-42d4-8d4e-fb74e1d8d260,eng_design,1,codex,gpt-6-astra,xhigh,2026-09-11T01:41:57.970Z
de9040d3-adae-49af-bb77-ae7549c8afee,a1570b68-529a-4588-8097-e37bfdd22e55,eng_design,1,claude,claude-fable-5-1,high,2026-09-11T01:42:59.565Z
f073a538-f52a-41fe-9707-5a33fc4db167,9ae7bf38-39e7-4950-b61e-40d42be7bf9d,eng_design,1,codex,gpt-6-astra,xhigh,2026-09-11T01:43:16.134Z
5dfaef7d-739c-46fa-bb21-2ef518f134e2,c7c97c86-870e-46bd-af87-935c79da1e7a,implement,1,codex,gpt-6-astra,medium,2026-09-11T01:44:12.981Z
11496e33-a3f5-4ed0-8058-69196a209280,20b86626-35fb-41f3-a64b-0fd4408b4e41,implement,1,codex,gpt-6-astra,medium,2026-09-11T01:45:23.314Z
50f52a13-9b96-4f47-91ba-972dfc96f2f2,a50a48ab-062a-42d4-8d4e-fb74e1d8d260,implement,1,codex,gpt-6-astra,medium,2026-09-11T02:22:34.597Z
a3826949-1f68-4c86-b4ef-a26275df9e14,aea9ca70-7f28-4f80-b6e3-776c33b904b8,implement,1,codex,gpt-6-astra,medium,2026-09-11T02:26:42.463Z
4414164c-5861-43a8-871f-91f2e3a02875,c7c97c86-870e-46bd-af87-935c79da1e7a,qa,1,claude,claude-opus-5,high,2026-09-11T02:27:43.263Z
400c3e30-912e-4216-9677-402ddb77abef,9ae7bf38-39e7-4950-b61e-40d42be7bf9d,implement,1,codex,gpt-6-astra,medium,2026-09-11T02:30:34.628Z
82c8f446-3ccc-41ad-91ed-bec6a20d3b44,aea9ca70-7f28-4f80-b6e3-776c33b904b8,implement,1,codex,gpt-6-astra,medium,2026-09-11T02:36:08.676Z
ffbfa6de-d4c9-4dc3-bcc0-68d5d3e52c7f,20b86626-35fb-41f3-a64b-0fd4408b4e41,implement,1,codex,gpt-6-astra,medium,2026-09-11T02:36:12.743Z
43f3cc17-7e10-4a38-89ea-e89b32566ad7,a50a48ab-062a-42d4-8d4e-fb74e1d8d260,implement,1,codex,gpt-6-astra,medium,2026-09-11T02:37:07.500Z
1523a885-7ed0-465f-ab9c-07260964d4d0,efec07b6-0037-4693-bd98-a22d3f979b37,implement,1,codex,gpt-6-astra,medium,2026-09-11T02:37:10.999Z
270c2ed7-52ad-4ae5-b936-0446010f4f6f,1e427675-5de1-40d3-9e0f-2551ae0edd94,implement,1,codex,gpt-6-astra,medium,2026-09-11T02:37:14.327Z
78dc37fa-291b-4ab5-919a-3676944bf263,9ae7bf38-39e7-4950-b61e-40d42be7bf9d,implement,1,codex,gpt-6-astra,medium,2026-09-11T02:38:08.992Z
43e9f960-4469-420b-b0aa-189a62ea7903,20b86626-35fb-41f3-a64b-0fd4408b4e41,implement,1,codex,gpt-6-astra,medium,2026-09-11T02:41:12.887Z
d23463b3-41a7-46d3-8ae6-24dd0d061967,1e427675-5de1-40d3-9e0f-2551ae0edd94,implement,1,codex,gpt-6-astra,medium,2026-09-11T02:42:22.831Z
b154084d-1995-44ff-8bd7-d0ba6ef872ff,a1570b68-529a-4588-8097-e37bfdd22e55,implement,1,codex,gpt-6-astra,medium,2026-09-11T03:00:22.946Z
729895b2-e9df-4fb5-afd3-2e0999d169d0,1e427675-5de1-40d3-9e0f-2551ae0edd94,qa,1,claude,claude-opus-5,high,2026-09-11T03:06:04.727Z
95c8eb87-1b28-4f50-a1fe-223fa76bd9d7,3cf1d115-e219-42d5-bcc2-f178b44d7727,implement,1,codex,gpt-6-astra,medium,2026-09-11T03:08:12.059Z
bab5926b-fd80-4443-a966-949f92e448a5,20b86626-35fb-41f3-a64b-0fd4408b4e41,qa,1,claude,claude-opus-5,high,2026-09-11T03:19:16.676Z
8638f6f7-10cf-49e1-b29d-9af3b96836ba,a1570b68-529a-4588-8097-e37bfdd22e55,qa,1,claude,claude-opus-5,high,2026-09-11T04:42:17.123Z
5faad1ad-51fd-4d68-b291-dd1ecae984c5,f782d5bd-c5c1-4700-b8d7-f8c38bd6ce2c,implement,1,codex,gpt-6-astra,medium,2026-09-11T05:50:53.126Z
ab8c8dc2-d6f0-4413-b54b-78d3efadb614,db8d4d16-abb1-4b9f-bde2-d5a82259270f,implement,1,codex,gpt-6-astra,medium,2026-09-11T05:55:54.929Z
1d8888ad-6075-4a8a-a9f1-31597bd2930e,05c31b97-fa36-49be-a9a9-104a92f58d1c,implement,1,codex,gpt-6-astra,medium,2026-09-11T05:55:54.967Z
941c997c-f266-4b1a-a739-4bfd3184eb1f,5e55e17e-1005-4c8a-a514-80fa3e7c11d1,implement,1,codex,gpt-6-astra,medium,2026-09-11T05:55:54.996Z
663668f4-c323-4d10-84af-a6eef3e94edf,5a291283-f4b0-439e-b31b-e7852d4a0a28,implement,1,codex,gpt-6-astra,medium,2026-09-11T05:55:55.066Z
7e239079-df22-402b-81e9-8f10086e81a6,0ff8b5aa-95e3-4144-8fa5-142bbfefcb9b,implement,1,codex,gpt-6-astra,medium,2026-09-11T05:56:46.635Z
7b4efd03-d28a-4263-b8bd-eff580ce5ba0,000d209a-f8cc-4ae4-8e0a-291f655263ac,eng_design,1,claude,claude-fable-5-1,high,2026-09-11T06:07:02.321Z
636f0209-4eaa-40a2-ab32-52f0a317e0b5,3cf1d115-e219-42d5-bcc2-f178b44d7727,qa,1,claude,claude-opus-5,high,2026-09-11T06:27:11.482Z
a495e165-b688-4a3b-b99a-ea301d58ddee,0ff8b5aa-95e3-4144-8fa5-142bbfefcb9b,qa,1,claude,claude-opus-5,high,2026-09-11T06:41:15.942Z
f96964e9-77d3-4763-a164-eeec4a1d4d83,f782d5bd-c5c1-4700-b8d7-f8c38bd6ce2c,qa,1,claude,claude-opus-5,high,2026-09-11T06:43:31.839Z
0649716e-d5ff-4942-8dc1-f3ae3c244061,05c31b97-fa36-49be-a9a9-104a92f58d1c,implement,1,codex,gpt-6-astra,medium,2026-09-11T07:22:15.013Z
7d86fff1-5fe0-460e-8ddf-906871349c7e,db8d4d16-abb1-4b9f-bde2-d5a82259270f,implement,1,codex,gpt-6-astra,medium,2026-09-11T07:29:43.897Z
22bfaf60-bdae-470c-8f88-35554d041bbc,000d209a-f8cc-4ae4-8e0a-291f655263ac,implement,1,codex,gpt-6-astra,medium,2026-09-11T07:42:27.411Z
3eb07d95-95de-46af-9d58-7e39f2ef1477,05c31b97-fa36-49be-a9a9-104a92f58d1c,qa,1,claude,claude-opus-5,high,2026-09-11T08:03:46.488Z
ff2d2277-77e8-4b4e-b043-95e7d2f5e49c,db8d4d16-abb1-4b9f-bde2-d5a82259270f,qa,1,claude,claude-opus-5,high,2026-09-11T08:50:16.380Z
cacc1cb4-bc53-425f-a416-99c6527f982a,5e55e17e-1005-4c8a-a514-80fa3e7c11d1,implement,1,codex,gpt-6-astra,medium,2026-09-11T10:19:42.666Z
20b6582a-c6ff-42f6-9841-d171139c6c5b,000d209a-f8cc-4ae4-8e0a-291f655263ac,qa,1,claude,claude-opus-5,high,2026-09-11T10:20:58.066Z
fa007b05-e9b6-47f4-9c37-807a7fa69c80,5a291283-f4b0-439e-b31b-e7852d4a0a28,implement,1,codex,gpt-6-astra,medium,2026-09-11T11:44:43.678Z
75952ab7-fb47-4ed8-b11c-ae79f2f25072,5e55e17e-1005-4c8a-a514-80fa3e7c11d1,qa,1,claude,claude-opus-5,high,2026-09-11T11:47:33.172Z
8f441633-1d26-432b-b8f9-b97de38c1e9c,5a291283-f4b0-439e-b31b-e7852d4a0a28,qa,1,claude,claude-opus-5,high,2026-09-11T12:36:40.305Z
eae6b863-4eb6-42a2-91f5-c5a680638a1a,5a291283-f4b0-439e-b31b-e7852d4a0a28,implement,2,codex,gpt-6-astra,medium,2026-09-11T13:35:07.584Z
5c52a4f5-3abe-454a-9161-0bb9bdce8a7c,5a291283-f4b0-439e-b31b-e7852d4a0a28,implement,3,codex,gpt-6-astra,medium,2026-09-11T15:41:42.977Z
b46346ed-6cd7-483a-8a07-be14e4c70340,db8d4d16-abb1-4b9f-bde2-d5a82259270f,implement,2,codex,gpt-6-astra,medium,2026-09-11T17:50:20.636Z
5f043b76-010c-47f1-a260-7b29899d6d33,dcfc781a-615c-400f-b64a-eaf0417a85fc,eng_design,1,claude,claude-fable-5-1,high,2026-09-11T17:53:38.649Z
ba65d004-4dfc-44ed-b1b9-cbb7b6379898,9d20fedd-f7dd-4a2c-a1d3-27f76deb4114,eng_design,1,claude,claude-fable-5-1,high,2026-09-11T17:53:52.979Z
73355249-8496-4730-917e-8dfed5b47387,15188b39-c4f3-4a48-a14a-db25dd9997aa,eng_design,1,codex,gpt-6-astra,xhigh,2026-09-11T17:54:07.314Z
08f426f9-3609-4ea2-a72d-3ea8047aec58,3cf1d115-e219-42d5-bcc2-f178b44d7727,implement,2,codex,gpt-6-astra,medium,2026-09-11T17:55:15.991Z
6fac6511-72f5-4c06-81ab-0869fe9b098d,2776f5f7-60ab-41be-b13e-2759a908d70c,eng_design,1,claude,claude-fable-5-1,high,2026-09-11T17:55:50.467Z
116c8a8c-ce23-495a-b793-a4dc936ffd4f,91fb5b92-d68a-4ae5-9560-d67f6ac8018f,implement,1,codex,gpt-6-astra,medium,2026-09-11T17:58:27.160Z
547eabfc-2083-4d26-a629-29cbc748ae95,91fb5b92-d68a-4ae5-9560-d67f6ac8018f,implement,1,codex,gpt-6-astra,medium,2026-09-11T18:54:05.069Z
5ff97d5d-5839-4541-b978-4dfc6daaa3cb,2776f5f7-60ab-41be-b13e-2759a908d70c,implement,1,codex,gpt-6-astra,medium,2026-09-11T18:59:07.928Z
81b34473-74e5-44c9-9cde-3862733e190c,9d20fedd-f7dd-4a2c-a1d3-27f76deb4114,implement,1,codex,gpt-6-astra,medium,2026-09-11T19:00:10.535Z
31fd9d4e-82bc-47dc-bd7c-1ca17288a8c7,3cf1d115-e219-42d5-bcc2-f178b44d7727,implement,2,codex,gpt-6-astra,medium,2026-09-11T19:06:28.135Z
e12f70d8-d594-46c7-af0e-70818e605d75,9d20fedd-f7dd-4a2c-a1d3-27f76deb4114,implement,1,codex,gpt-6-astra,medium,2026-09-11T19:22:42.553Z
a3798de4-31b4-4764-89f0-56b74f62c73c,91fb5b92-d68a-4ae5-9560-d67f6ac8018f,implement,1,codex,gpt-6-astra,medium,2026-09-11T19:23:56.832Z
0c9d626c-0633-45e1-bf2c-b130137a8504,3cf1d115-e219-42d5-bcc2-f178b44d7727,implement,3,codex,gpt-6-astra,medium,2026-09-11T19:25:05.803Z
c5169833-2016-4f69-8a65-464ed42caad0,2776f5f7-60ab-41be-b13e-2759a908d70c,implement,1,codex,gpt-6-astra,medium,2026-09-11T19:47:44.485Z
6f0390f6-2279-40dc-b5d8-127cf5665385,15188b39-c4f3-4a48-a14a-db25dd9997aa,eng_design,1,codex,gpt-6-astra,xhigh,2026-09-11T19:59:43.189Z
4e2631b4-2c92-4a82-b0c1-71c9cb0b4d2b,9d20fedd-f7dd-4a2c-a1d3-27f76deb4114,qa,1,claude,claude-opus-5,high,2026-09-11T20:04:49.563Z
ede9f695-4a50-4dd6-85c1-039e3e4cf85b,dcfc781a-615c-400f-b64a-eaf0417a85fc,implement,1,codex,gpt-6-astra,medium,2026-09-11T20:12:20.401Z
394a5661-3813-4f9f-b5c9-4fe9e69a29e9,91fb5b92-d68a-4ae5-9560-d67f6ac8018f,qa,1,claude,claude-opus-5,high,2026-09-11T20:16:52.024Z
a70103de-89c4-4d2b-9d5d-c110e826477a,15188b39-c4f3-4a48-a14a-db25dd9997aa,implement,1,codex,gpt-6-astra,medium,2026-09-11T20:17:50.097Z
60a40268-7daa-4d69-bee5-ba7087a80485,3cf1d115-e219-42d5-bcc2-f178b44d7727,qa,2,claude,claude-opus-5,high,2026-09-11T20:25:36.335Z
27359e2d-5c6e-48ee-9ff5-c73d5f5bb11f,05c31b97-fa36-49be-a9a9-104a92f58d1c,implement,2,codex,gpt-6-astra,medium,2026-09-11T20:33:00.759Z
dc5d3e71-2c14-4edb-b1a4-cd20f1babe10,5e55e17e-1005-4c8a-a514-80fa3e7c11d1,implement,2,codex,gpt-6-astra,medium,2026-09-11T20:34:12.829Z
88183928-98b0-41b2-a110-2be36d53eed0,9d20fedd-f7dd-4a2c-a1d3-27f76deb4114,qa,1,claude,claude-opus-5,high,2026-09-11T20:35:43.177Z
86ddfa6f-cb01-47b2-9698-2bf01637b605,05c31b97-fa36-49be-a9a9-104a92f58d1c,qa,2,claude,claude-opus-5,high,2026-09-11T20:54:59.215Z
7567ec71-69df-4d83-88ff-9eecaeb7bebd,dcfc781a-615c-400f-b64a-eaf0417a85fc,qa,1,claude,claude-opus-5,high,2026-09-11T21:10:44.822Z
97f610a2-cd87-4f70-9bb6-4ad9b41f4bb2,2776f5f7-60ab-41be-b13e-2759a908d70c,qa,1,claude,claude-opus-5,high,2026-09-11T21:18:53.749Z
5dd14d3e-176a-4cb8-906e-49bd6e6f4000,5e55e17e-1005-4c8a-a514-80fa3e7c11d1,qa,2,claude,claude-opus-5,high,2026-09-11T21:26:42.270Z
7678be37-2c1a-46ee-bc19-ba7f7e3356c0,15188b39-c4f3-4a48-a14a-db25dd9997aa,qa,1,claude,claude-opus-5,high,2026-09-11T22:30:31.158Z
21f3edef-b9c5-45b4-8434-be0486566221,dcfc781a-615c-400f-b64a-eaf0417a85fc,implement,2,codex,gpt-6-astra,medium,2026-09-11T23:53:04.059Z
7e389387-5f27-4020-9f1b-fd2a3574095d,91fb5b92-d68a-4ae5-9560-d67f6ac8018f,implement,2,codex,gpt-6-astra,medium,2026-09-12T17:42:38.034Z
cd5ac76c-14d9-46c6-881f-ca89d931a3dc,15188b39-c4f3-4a48-a14a-db25dd9997aa,implement,2,codex,gpt-6-astra,medium,2026-09-12T20:40:29.049Z
60853b9b-8254-4565-abbc-fd36de5388c5,db8d4d16-abb1-4b9f-bde2-d5a82259270f,implement,3,codex,gpt-6-astra,medium,2026-09-13T22:14:13.518Z
46d62e41-97e1-4a1c-bdd3-418a0e7cd4d5,3cf1d115-e219-42d5-bcc2-f178b44d7727,implement,4,codex,gpt-6-astra,medium,2026-09-13T22:19:02.559Z
aa11b10a-984e-4aea-9beb-cb297447d841,50274a0c-6b85-4673-ba0c-9bbe1e04f253,implement,1,codex,gpt-6-astra,medium,2026-09-13T22:30:31.244Z
52f76cca-a3e1-4660-a509-99e6ab4fcf14,379fa52f-6e81-4d38-af81-498ff432def1,eng_design,1,claude,claude-fable-5-1,high,2026-09-13T22:31:54.887Z
423050f0-163a-422d-b1fb-898ad08aa1c0,30b4f2a4-62fa-4adf-ae37-4088ae98a212,eng_design,1,claude,claude-fable-5-1,high,2026-09-13T22:32:13.773Z
412485c1-93e3-4bbf-b228-b12410649347,025a9989-1023-48c7-8176-98184cd2b937,eng_design,1,codex,gpt-6-astra,xhigh,2026-09-13T22:32:36.222Z
83998340-8beb-4ac9-9e8c-74890983cc7a,cf8be4ae-95d6-4bf1-b623-737fe827f4d3,eng_design,1,claude,claude-fable-5-1,high,2026-09-13T22:36:08.465Z
42361efe-f452-42b3-9c03-dfe070ac5413,55ed03ff-956d-4854-a644-bc2daad252c5,implement,1,codex,gpt-6-astra,medium,2026-09-13T22:36:28.462Z
50a6cf26-a76f-47c7-8864-519a16871c53,a9ea4f26-8ab0-4830-a1f7-0f074196e363,eng_design,1,codex,gpt-6-astra,xhigh,2026-09-13T22:37:01.979Z
a020e0f0-0ba1-402c-a0c4-e90aef085cd2,c04bce2b-23b9-4005-97ab-cf3e44e8edd5,eng_design,1,claude,claude-fable-5-1,high,2026-09-13T22:37:46.485Z
9f167239-1266-45a6-aab2-e39fea820e72,b4022d94-3882-4b63-a33e-7ef496db59cb,implement,1,codex,gpt-6-astra,medium,2026-09-13T22:38:58.017Z
5462869c-8d38-456f-b3aa-64ca9470a1d0,db8d4d16-abb1-4b9f-bde2-d5a82259270f,qa,3,claude,claude-opus-5,high,2026-09-13T22:39:13.739Z
4477b4c3-c5fe-40ed-a20f-d4d4a81f3248,b7a9ee1d-9dbe-43e2-811f-9cdd502749f8,implement,1,codex,gpt-6-astra,medium,2026-09-13T22:40:11.040Z
bd059dd0-9e6e-4dea-9411-4d987c6a8ed1,f6850fe8-3415-40f8-9121-f380f49e5b88,implement,1,codex,gpt-6-astra,medium,2026-09-13T22:41:26.521Z
dc9490b0-d51c-4bcd-ac33-cc1b32e9cd33,7ebc03c5-bd2d-404e-8381-9f85af03d26e,implement,1,codex,gpt-6-astra,medium,2026-09-13T22:42:35.078Z
a2caaf83-3892-4316-aab4-fe38de9df80b,3607dac5-86b0-43bf-9bb9-e2afb55a76f5,eng_design,1,claude,claude-fable-5-1,high,2026-09-13T22:43:57.451Z
c241738a-053d-49bf-a702-d328508cd28a,55ed03ff-956d-4854-a644-bc2daad252c5,qa,1,claude,claude-opus-5,high,2026-09-13T22:52:17.613Z
2504fd7c-9319-469a-878e-ae950989485a,dcfc781a-615c-400f-b64a-eaf0417a85fc,implement,3,codex,gpt-6-astra,medium,2026-09-13T22:53:25.976Z
09d77f2a-eaac-4802-b6a2-fbc2c4d8d5a3,379fa52f-6e81-4d38-af81-498ff432def1,implement,1,codex,gpt-6-astra,medium,2026-09-13T23:07:13.689Z
43ccf597-ec67-4b85-acf2-4bbdf20b5005,50274a0c-6b85-4673-ba0c-9bbe1e04f253,qa,1,claude,claude-opus-5,high,2026-09-13T23:08:35.905Z
a44510ad-3ed6-4505-992a-f7ace7c1beea,a9ea4f26-8ab0-4830-a1f7-0f074196e363,implement,1,codex,gpt-6-astra,medium,2026-09-13T23:09:32.896Z
eb9fb39b-2fea-49bd-9fba-6d497a5ef678,025a9989-1023-48c7-8176-98184cd2b937,implement,1,codex,gpt-6-astra,medium,2026-09-13T23:13:02.182Z
760e0d27-38aa-49a3-ba1e-c7b2562435b6,b7a9ee1d-9dbe-43e2-811f-9cdd502749f8,qa,1,claude,claude-opus-5,high,2026-09-13T23:14:37.569Z
bbf09e4a-8607-411a-aef8-7ea648b536dc,b4022d94-3882-4b63-a33e-7ef496db59cb,qa,1,claude,claude-opus-5,high,2026-09-13T23:22:32.269Z
676e4f36-b395-49b0-acd3-bc8ed18ef9ad,7ebc03c5-bd2d-404e-8381-9f85af03d26e,qa,1,claude,claude-opus-5,high,2026-09-13T23:23:36.186Z
e94e97d9-9d99-4496-8c56-e441b7e3966e,f6850fe8-3415-40f8-9121-f380f49e5b88,qa,1,claude,claude-opus-5,high,2026-09-13T23:31:07.832Z
e0198689-c8a0-4eb5-8853-e7f7009c20e1,379fa52f-6e81-4d38-af81-498ff432def1,implement,1,codex,gpt-6-astra,medium,2026-09-13T23:47:01.456Z
1e02f10a-8e10-4f58-9790-dec0d6773375,30b4f2a4-62fa-4adf-ae37-4088ae98a212,implement,1,codex,gpt-6-astra,medium,2026-09-14T00:16:16.821Z
53be23fe-cd31-4c11-9d3d-0f2615bc1591,3607dac5-86b0-43bf-9bb9-e2afb55a76f5,implement,1,codex,gpt-6-astra,medium,2026-09-14T00:17:19.095Z
f01fa466-5851-4069-baf1-0588e48db2d0,379fa52f-6e81-4d38-af81-498ff432def1,qa,1,claude,claude-opus-5,high,2026-09-14T00:18:06.402Z
40d9c289-a049-4f13-8ac8-87d20953f681,cf8be4ae-95d6-4bf1-b623-737fe827f4d3,implement,1,codex,gpt-6-astra,medium,2026-09-14T00:18:25.018Z
d77ced29-2d3e-4e81-ab59-d0d23a3f13cc,a9ea4f26-8ab0-4830-a1f7-0f074196e363,qa,1,claude,claude-opus-5,high,2026-09-14T00:20:21.834Z
39a0cec4-33cc-43e0-b631-29009e43234d,c04bce2b-23b9-4005-97ab-cf3e44e8edd5,implement,1,codex,gpt-6-astra,medium,2026-09-14T00:22:55.562Z
58a92343-6399-4332-84f7-3091918832ae,ab757039-5e5e-4da2-9dda-ff4d8e3abbce,implement,1,codex,gpt-6-astra,medium,2026-09-14T02:16:14.096Z
060ba69c-7801-4ee5-8a5e-1d3a46b2780d,f7f0c257-c2e5-49b1-a3d4-f09d432919fc,implement,1,codex,gpt-6-astra,medium,2026-09-14T02:19:33.519Z
232ae276-94a9-4e37-9832-ff2504d6df48,30b4f2a4-62fa-4adf-ae37-4088ae98a212,qa,1,claude,claude-opus-5,high,2026-09-14T02:26:17.122Z
db82230d-eb3c-4288-b916-7449d712484a,c04bce2b-23b9-4005-97ab-cf3e44e8edd5,implement,1,codex,gpt-6-astra,medium,2026-09-14T02:30:19.292Z
991e7054-6be0-4d78-b38a-deafafb3ae2c,3607dac5-86b0-43bf-9bb9-e2afb55a76f5,qa,1,claude,claude-opus-5,high,2026-09-14T02:39:37.440Z
8999b4f1-c9ea-4a61-aa6d-cbaece3df39a,3cf1d115-e219-42d5-bcc2-f178b44d7727,implement,5,codex,gpt-6-astra,medium,2026-09-14T02:47:21.215Z
b9021d4b-2a1d-4ea7-8251-148c01431b0c,ab757039-5e5e-4da2-9dda-ff4d8e3abbce,qa,1,claude,claude-opus-5,high,2026-09-14T02:51:14.176Z
62ccc0c6-e83a-4b20-9433-2030f4d6ca08,cf8be4ae-95d6-4bf1-b623-737fe827f4d3,qa,1,claude,claude-opus-5,high,2026-09-14T02:56:19.398Z
3c3f3739-a0af-479e-9321-28286f884bc9,dcfc781a-615c-400f-b64a-eaf0417a85fc,implement,4,codex,gpt-6-astra,medium,2026-09-14T03:08:12.147Z
5efac172-89ab-49c4-b533-7192008c6eb7,f7f0c257-c2e5-49b1-a3d4-f09d432919fc,qa,1,claude,claude-opus-5,high,2026-09-14T03:09:23.956Z
c68863c8-4684-42a4-81c6-2685fba77c90,c04bce2b-23b9-4005-97ab-cf3e44e8edd5,qa,1,claude,claude-opus-5,high,2026-09-14T03:55:43.138Z
14673044-d64b-4020-97f6-08c7060a989c,5dface53-8d35-4574-8464-280c6a6eab8f,implement,1,codex,gpt-6-astra,medium,2026-09-14T04:37:48.536Z
fec18b2a-dc0c-41bf-b2fc-e3293935b655,cf8be4ae-95d6-4bf1-b623-737fe827f4d3,implement,2,codex,gpt-6-astra,medium,2026-09-14T04:48:47.761Z
99ef435d-0e08-483a-8630-89f1819cfd31,3cf1d115-e219-42d5-bcc2-f178b44d7727,implement,6,codex,gpt-6-astra,medium,2026-09-14T04:53:30.254Z
c5c755a3-c9e1-4bd4-a259-0dfd0dab197b,5dface53-8d35-4574-8464-280c6a6eab8f,implement,1,codex,gpt-6-astra,medium,2026-09-14T06:08:01.034Z
7f333430-7c96-405d-9f43-0117d69811f7,025a9989-1023-48c7-8176-98184cd2b937,implement,1,codex,gpt-6-astra,medium,2026-09-14T06:08:08.099Z
235a8c4b-ba35-424b-8f1f-2614c9d87d8d,cf8be4ae-95d6-4bf1-b623-737fe827f4d3,implement,2,codex,gpt-6-astra,medium,2026-09-14T06:10:59.273Z
80243686-a66a-4bb9-a418-242490331a21,cf8be4ae-95d6-4bf1-b623-737fe827f4d3,implement,2,codex,gpt-6-astra,medium,2026-09-14T06:14:53.241Z
78c54cd9-bf5d-4046-840c-648f9b50d3a9,cf8be4ae-95d6-4bf1-b623-737fe827f4d3,implement,2,codex,gpt-6-astra,medium,2026-09-14T06:28:17.553Z
808cc626-e5a9-4e6e-a5a3-c0ff3722de46,f7f0c257-c2e5-49b1-a3d4-f09d432919fc,implement,3,codex,gpt-6-astra,medium,2026-09-14T07:31:22.683Z
5e010293-1281-42d7-9f17-44530bc003ea,0f419a93-84c8-4d05-8d6f-b8566dc68a43,implement,1,codex,gpt-6-astra,medium,2026-09-14T07:39:05.814Z
4c428168-c403-4b03-b2b9-ffa47bf68433,c176229a-5fe3-4d4d-886b-e1e7527ec9e2,eng_design,1,codex,gpt-6-astra,xhigh,2026-09-14T07:40:13.158Z
7c91b8b4-79e3-4f69-86f9-19e2ddbba845,ef75e4c5-d7c1-4f05-9fae-926c4621372a,implement,1,codex,gpt-6-astra,medium,2026-09-14T07:41:35.936Z
aceb4115-868c-48c1-9c58-76ca0783c3a2,60ec91c7-c35a-4644-a15a-f4fca84f4725,implement,1,codex,gpt-6-astra,medium,2026-09-14T07:43:59.992Z
5b550282-9cd9-4d21-bdcd-e0e1ff959283,644fb67f-17e8-4800-8498-05896ce35005,implement,1,codex,gpt-6-astra,medium,2026-09-14T07:44:59.689Z
b3ad6910-0961-461e-be16-39ad4ed7a3e5,f17d783d-9f4d-4134-a016-a9a7402e9b12,implement,1,codex,gpt-6-astra,medium,2026-09-14T07:48:09.789Z
a4bbf994-d90d-4700-8d1a-90d365eb1e83,4f12e13a-8807-466b-87f6-b6e317f721e9,implement,1,codex,gpt-6-astra,medium,2026-09-14T07:55:13.890Z
ed0040d2-b967-4079-b8ce-f8aa2b23cf02,c176229a-5fe3-4d4d-886b-e1e7527ec9e2,implement,1,codex,gpt-6-astra,medium,2026-09-14T08:12:26.035Z
510a959d-3e38-428d-b9c4-872f82256482,ef75e4c5-d7c1-4f05-9fae-926c4621372a,qa,1,claude,claude-opus-5,high,2026-09-14T08:22:04.376Z
5e94780c-a1df-47fc-b0cf-c9a890fd1e33,644fb67f-17e8-4800-8498-05896ce35005,qa,1,claude,claude-opus-5,high,2026-09-14T08:34:42.467Z
457898ca-54b0-4884-b289-2379c3accf37,f17d783d-9f4d-4134-a016-a9a7402e9b12,qa,1,claude,claude-opus-5,high,2026-09-14T08:34:56.215Z
d95c3013-53f3-4219-a50c-b303f3da07e1,60ec91c7-c35a-4644-a15a-f4fca84f4725,qa,1,claude,claude-opus-5,high,2026-09-14T08:39:56.560Z
eb7b6274-622b-43ba-999b-3c74e5fd9a8e,4f12e13a-8807-466b-87f6-b6e317f721e9,qa,1,claude,claude-opus-5,high,2026-09-14T08:48:12.129Z
80bd173f-d9fd-418c-9e77-09c337e5db6b,0f419a93-84c8-4d05-8d6f-b8566dc68a43,qa,1,claude,claude-opus-5,high,2026-09-14T08:59:17.577Z
