run_id,gate_node_id,attempt,state,created_at,updated_at
6a234458-fcc4-4565-a4a3-ac10fd29d815,founder_gate,1,approved,2026-09-22T05:09:07.006Z,2026-09-22T05:16:55.240Z
3705ccbb-4976-49b9-9a67-a6ebd6a56b39,founder_gate,1,approved,2026-09-22T05:31:01.328Z,2026-09-22T06:43:46.927Z
09c95430-90ba-49f5-8048-61b72713dac4,founder_gate,2,approved,2026-09-22T07:13:57.401Z,2026-09-22T07:27:23.891Z
eac6b4cc-8e90-48fc-97b4-e2ba7c9f3fc2,founder_gate,1,superseded,2026-09-22T08:53:40.176Z,2026-09-22T23:22:00.303Z
1314690d-b2dd-4211-9bab-bd39ca94128d,founder_gate,1,approved,2026-09-22T09:41:34.756Z,2026-09-22T16:09:59.847Z
3065e8d4-993e-43d9-a66a-28b59f3d36e5,founder_gate,1,superseded,2026-09-22T10:18:23.812Z,2026-09-24T16:02:57.284Z
f8bd1b21-6ab2-4baf-a2a9-a93d5473bf71,founder_gate,1,superseded,2026-09-22T17:22:18.999Z,2026-09-24T23:39:24.951Z
f8bd1b21-6ab2-4baf-a2a9-a93d5473bf71,founder_gate,2,approved,2026-09-23T00:30:09.441Z,2026-09-23T00:42:20.769Z
eac6b4cc-8e90-48fc-97b4-e2ba7c9f3fc2,founder_gate,2,approved,2026-09-23T00:33:39.378Z,2026-09-23T00:42:20.786Z
684a8a80-c803-4830-af36-ca97b3252172,founder_gate,1,approved,2026-09-23T02:01:00.508Z,2026-09-23T02:20:04.700Z
bb4b1c33-6fc3-42f1-9df5-63e9160f96c4,founder_gate,1,superseded,2026-09-23T02:59:34.262Z,2026-09-23T03:20:21.353Z
bb4b1c33-6fc3-42f1-9df5-63e9160f96c4,founder_gate,2,approved,2026-09-23T03:21:00.576Z,2026-09-23T03:26:16.869Z
feea9dcf-dd79-4807-ac61-ec93c58b50bc,founder_gate,1,superseded,2026-09-23T04:05:09.583Z,2026-09-25T04:04:28.438Z
feea9dcf-dd79-4807-ac61-ec93c58b50bc,founder_gate,2,approved,2026-09-23T04:10:00.613Z,2026-09-23T05:35:25.151Z
84ac31cc-ca18-4e43-8e81-3acd275f28dd,founder_gate,1,approved,2026-09-23T04:35:50.503Z,2026-09-23T04:43:57.344Z
bce605bf-d29e-45ab-8008-4ca0fc730780,founder_gate,1,superseded,2026-09-23T04:59:21.655Z,2026-09-25T04:55:18.679Z
bb420d3b-1d81-465e-b3da-c4809b8c7b26,founder_gate,1,approved,2026-09-23T05:01:28.558Z,2026-09-23T05:25:18.043Z
bce605bf-d29e-45ab-8008-4ca0fc730780,founder_gate,2,approved,2026-09-23T06:05:10.744Z,2026-09-23T06:19:49.293Z
c6adf4fa-166b-4221-8034-c9e34b5fa5ec,founder_gate,1,approved,2026-09-23T06:35:15.874Z,2026-09-23T07:00:48.507Z
d86374cf-076d-4482-884d-d233c6204de7,founder_gate,1,approved,2026-09-23T07:31:45.780Z,2026-09-23T17:48:41.062Z
b7852d37-e69f-47d2-ad26-62da604a8813,founder_gate,1,approved,2026-09-23T08:58:46.806Z,2026-09-23T13:09:13.484Z
837de386-ca0a-4bb8-8b3c-1973823b9bb7,founder_gate,1,approved,2026-09-23T09:37:18.831Z,2026-09-23T13:09:13.492Z
b25aeb38-37c6-4e3d-b32f-5b35b5908f25,founder_gate,1,approved,2026-09-23T11:11:46.363Z,2026-09-23T13:04:18.185Z
36ce617c-1496-4982-b23d-65c9e1fb77ae,founder_gate,1,approved,2026-09-23T12:06:01.441Z,2026-09-23T16:28:57.486Z
cc4c3f4e-c575-48bf-92d1-e0e8ac5c850d,founder_gate,1,superseded,2026-09-23T13:21:37.245Z,2026-09-24T07:44:26.371Z
e365b785-4668-4a7f-aef0-aebe6ca32a51,founder_gate,1,approved,2026-09-23T14:10:02.518Z,2026-09-23T18:21:47.860Z
e4da6f23-5b9e-4341-847d-b1a4607c1ce4,founder_gate,1,superseded,2026-09-23T15:54:30.521Z,2026-09-25T20:59:23.031Z
e51860da-f8a8-4fa8-bc5f-9253b88cc4bd,founder_gate,1,superseded,2026-09-23T16:07:41.245Z,2026-09-25T20:29:12.142Z
d9e27cf5-3392-49c7-af3e-4bf623f29a01,founder_gate,1,superseded,2026-09-23T16:18:15.808Z,2026-09-25T20:59:23.031Z
55865cb9-8dea-464c-9817-7058da59de9d,founder_gate,1,approved,2026-09-23T19:54:21.557Z,2026-09-23T20:39:51.816Z
d299fdc9-5515-4070-b8c0-d2db14377dfa,founder_gate,1,approved,2026-09-23T22:21:28.632Z,2026-09-23T22:33:32.341Z
143327b0-281b-4c53-80f2-64d659fdd152,founder_gate,1,approved,2026-09-23T22:38:00.802Z,2026-09-23T22:47:59.667Z
0531c321-0c14-4d53-acc6-65c663549493,founder_gate,1,superseded,2026-09-24T00:20:19.397Z,2026-09-25T20:59:23.031Z
435650e5-e248-4844-9b3a-98033fd0b779,founder_gate,1,approved,2026-09-24T02:59:51.197Z,2026-09-24T04:09:10.604Z
5e30bab3-ff65-40b8-89b5-ce547e5f76a2,founder_gate,1,superseded,2026-09-24T03:55:14.532Z,2026-09-25T20:57:10.377Z
d9e27cf5-3392-49c7-af3e-4bf623f29a01,founder_gate,2,superseded,2026-09-24T06:11:52.759Z,2026-09-25T20:57:10.377Z
d9e27cf5-3392-49c7-af3e-4bf623f29a01,founder_gate,3,approved,2026-09-24T08:52:03.202Z,2026-09-24T16:22:31.620Z
90e86d55-8061-40fd-b640-07a6de4a09e2,founder_gate,1,approved,2026-09-24T10:34:38.946Z,2026-09-24T16:22:31.635Z
7b4f9a8c-4aad-4725-928e-ef430c132f69,founder_gate,1,approved,2026-09-24T16:14:06.852Z,2026-09-24T16:30:57.972Z
5bbad7fb-5eeb-4d95-acb3-935be82deb53,founder_gate,1,superseded,2026-09-24T16:41:41.450Z,2026-09-25T20:59:23.031Z
3b06c51e-cf86-4dce-9f19-d412d3ad6068,founder_gate,1,superseded,2026-09-24T17:52:09.210Z,2026-09-24T20:24:42.948Z
39755784-e421-4c1a-8195-9a16f54dc0d1,founder_gate,1,approved,2026-09-24T18:06:16.124Z,2026-09-24T18:54:41.098Z
37b0cd13-9ff2-445f-ab31-0d5dfc742b13,founder_gate,1,superseded,2026-09-24T18:46:17.565Z,2026-09-24T19:27:37.511Z
9054a9ec-9b70-40ef-a30b-818a9ccf68af,founder_gate,1,superseded,2026-09-24T20:16:24.940Z,2026-09-25T21:01:52.655Z
2d648474-3fad-45aa-a992-f3ae8c808c47,founder_gate,1,superseded,2026-09-24T20:19:22.734Z,2026-09-25T20:59:23.031Z
3b06c51e-cf86-4dce-9f19-d412d3ad6068,founder_gate,2,superseded,2026-09-24T20:49:41.335Z,2026-09-25T21:01:52.655Z
4c2704d4-c2f8-4336-a640-d9558e419049,founder_gate,1,awaiting_review,2026-09-25T00:02:43.588Z,2026-09-25T03:41:59.394Z
17b8e451-b9a3-4e7b-845e-1708a14214df,founder_gate,1,approved,2026-09-25T00:09:24.110Z,2026-09-25T00:20:02.553Z
21883c18-dddc-4345-86e7-6a1c5b8d9664,founder_gate,1,superseded,2026-09-25T00:44:11.338Z,2026-09-25T20:57:10.377Z
8020b29a-2572-4de8-8483-093bfee55d20,founder_gate,1,superseded,2026-09-25T04:05:42.775Z,2026-09-25T20:59:23.031Z
907d80e6-a1d9-4f61-9a84-ef33f0d55112,founder_gate,1,approved,2026-09-25T04:27:29.483Z,2026-09-25T05:11:38.276Z
29bef683-e628-4291-b608-1882a2fec14e,founder_gate,1,approved,2026-09-25T05:05:35.957Z,2026-09-25T05:11:43.254Z
22c7f9c7-9db7-43cf-9cfd-365d90564d84,founder_gate,1,approved,2026-09-25T05:11:31.650Z,2026-09-25T05:18:04.972Z
80399250-7d61-49c0-842b-6aa42aa19834,founder_gate,1,approved,2026-09-25T05:11:38.810Z,2026-09-25T05:18:04.961Z
3a5eaaa7-ce6f-440e-8ce4-981d7abaa31d,founder_gate,1,awaiting_review,2026-09-25T05:50:30.015Z,2026-09-25T05:50:49.989Z
953ede7c-b04f-4c83-b29a-996be107c15f,founder_gate,1,approved,2026-09-25T06:59:13.885Z,2026-09-25T14:36:16.775Z
c73c8847-ea86-4851-864f-c8f5a1a425eb,founder_gate,1,approved,2026-09-25T07:29:08.036Z,2026-09-25T18:24:59.567Z
2d648474-3fad-45aa-a992-f3ae8c808c47,founder_gate,2,awaiting_review,2026-09-25T08:04:00.216Z,2026-09-25T08:04:12.170Z
9253400f-ffc1-4990-a98e-a7a43ea7a512,founder_gate,1,approved,2026-09-25T09:06:57.364Z,2026-09-25T18:04:21.757Z
5cce900c-3190-4ebd-948c-94d01a57442f,founder_gate,1,superseded,2026-09-25T09:10:09.051Z,2026-09-25T18:13:08.211Z
946fe3d7-ff04-43a4-aabc-f0f310802a79,founder_gate,1,approved,2026-09-25T09:54:05.690Z,2026-09-25T18:08:44.125Z
206b034f-6453-4c27-a136-9f8779c1a8ed,founder_gate,1,approved,2026-09-25T10:31:04.331Z,2026-09-25T14:36:16.786Z
424be69b-239a-4e47-a557-102431d33e5a,founder_gate,1,approved,2026-09-25T11:33:11.111Z,2026-09-25T18:24:59.578Z
b8437b3b-beea-4ff5-88ee-9f73cf8d0ba9,founder_gate,1,awaiting_review,2026-09-25T13:23:18.498Z,2026-09-25T13:23:23.514Z
1de91237-c761-49e6-8e18-1c045cf72f58,founder_gate,1,superseded,2026-09-25T18:42:42.783Z,2026-09-25T21:00:45.487Z
5cce900c-3190-4ebd-948c-94d01a57442f,founder_gate,2,approved,2026-09-25T18:44:44.954Z,2026-09-25T19:11:15.685Z
21883c18-dddc-4345-86e7-6a1c5b8d9664,founder_gate,2,approved,2026-09-25T18:47:08.351Z,2026-09-25T19:11:15.706Z
e2eadd27-785e-4e3d-8896-5625541fcb12,founder_gate,1,approved,2026-09-25T19:35:40.689Z,2026-09-25T19:41:49.820Z
556f5bf9-ec7d-4b08-8986-3c603f1d06ef,founder_gate,1,approved,2026-09-25T20:28:31.557Z,2026-09-25T20:44:03.101Z
1de91237-c761-49e6-8e18-1c045cf72f58,founder_gate,2,approved,2026-09-25T20:42:04.963Z,2026-09-25T20:50:03.860Z
55409ce7-cdf1-402b-9153-ea933df59d9b,founder_gate,1,approved,2026-09-25T20:44:57.965Z,2026-09-25T20:50:03.871Z
